"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Euro area","EMU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","19.9756088426766","19.6662582477862","19.6251330737333","20.8984318240071","24.903975292815","22.564167134497","24.2990071874654","24.1124780845986","23.079790952528","25.0204686049935","27.0989867887582","28.047555446612","27.6780661321045","27.0928894836735","28.3130992756984","28.4793236752931","24.6538842748609","24.6841169248732","25.3538401783023","26.9359235925388","26.5078007135791","26.5883126320181","26.0211138523625","24.4690787893095","25.6684849164492","27.2968902739191","27.5706465879169","29.3742961407116","30.1648034014705","30.846070831314","34.985571015084","34.2576493805912","32.5464374215933","32.0841987785223","33.4155676168333","35.3063246542073","37.6010314026084","38.3562377708035","39.0753122938491","33.7462761404011","37.876945760398","40.6110507930978","40.7991652831913","40.268245966949","40.4164346474495","40.935119454847","40.381457682597","42.0192418944482","43.0222388365057","43.1928584508606","39.8048747184994",
"Eritrea","ERI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.953583024649","71.5033107169133","82.8621152906693","82.9346092503987","87.3837499432927","85.7999538709925","80.0930820850693","86.7248286299297","58.2107413330059","61.2556705989949","64.8089828171642","67.5654964566073","59.7955078666408","54.9403177017381","38.3613366615876","28.7877069488713","26.132193400212","23.443517755704","31.0930888587001","29.2389528621013","","","","","","","","","",
"Spain","ESP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","13.6909185699227","12.8809160151602","13.8416560243878","14.7856018915624","18.5108462003354","16.710153201616","17.5106306193778","15.911744180479","13.8456738534888","14.1318428721198","17.2698145700509","19.0967371858663","19.5513155621073","20.6932058500954","20.2383706388167","20.0018850368878","17.150016662101","18.5951172490135","19.410694827558","20.781806020872","19.8859350779704","19.7178214345835","19.7902932269191","19.2410063707486","21.3333433000283","22.9482748139335","23.2128584657085","25.4964681051018","26.5595070441534","28.2849579418622","31.5189758138831","30.1355363035009","28.5451843234359","27.834782977217","29.1121978690701","29.783028542406","30.9358323130671","31.7628649449253","30.3594008693685","23.933180152302","26.9765612109155","29.2582088303504","29.390097362135","29.033721828239","30.3830421311466","30.586122736848","29.8925339366516","31.5431112166883","32.4455499605654","32.0246710195881","29.1477858153854",
"Estonia","EST","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.1861262675433","71.6981931917923","80.6689784959639","83.203890024196","74.2503456699339","64.8682158484488","65.2050237374212","65.3623356999864","65.6145869380106","68.8988723961921","70.5037965242827","73.3764563602288","71.3890284778055","70.2967987125335","55.9003714727917","68.6289078910852","80.7881884166076","84.5521341507317","81.8846643269787","78.3760418502864","73.5016912601311","73.4011590079231","71.7538682971034","71.8713605360916","69.8905247276731","70.6935443341806",
"Ethiopia","ETH","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5460822119553","31.630605984481","28.9877135217855","29.0994642402923","30.2928105475922","27.0869722982698","23.4742626798764","22.8266990770053","20.8753243982814","16.9285986719216",
"European Union","EUU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","20.332128550681","19.9577986810698","19.8480339271524","21.1883170096104","25.3478612154453","22.8946583724243","24.611507557334","24.4056548866202","23.3132425454314","25.3344953896703","27.3305640791619","28.235602786099","28.0064875340974","27.4753198332554","28.6044400798667","28.8405727487768","25.0589403559712","25.0464523598595","25.6913023755245","27.2455388371528","26.7624768766521","26.7355211712891","26.4984891120546","25.0909278871735","26.2964609745553","27.7128956332332","28.1109588979134","30.0313164736383","30.8574941540294","31.5159355285895","35.5834209223149","34.8696614343461","33.2809102353984","32.9979748136463","34.4501083685423","36.3007327796529","38.7851781461829","39.6786897740025","40.4304397680281","34.9216757812216","38.9438075048918","41.6863164954117","41.9448308301983","41.3584366291556","41.6911663244547","42.1525510120019","41.6188602571227","43.2515957422546","44.3355610739046","44.4077067050287","41.0971006661179",
"Fragile and conflict affected situations","FCS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","16.9256825052185","18.7198025976231","17.7310655042692","19.2890817730877","20.8505368171339","27.8629260229889","27.6826055306713","29.4260150397687","28.7730001425723","25.2916089254371","25.220371759819","26.6222590328939","26.8054325547332","16.1353285551539","15.7013206989372","15.6917352547621","15.3280721113777","16.8980597155412","16.7981443071439","19.6685986725475","18.9436532036654","20.360667481108","21.6257901303639","21.4965385301881","18.284468046933","21.2763325960573","21.8907776244383","29.3631622752866","30.9059031289078","27.0679252189402","24.8176769274627","29.9140456848344","28.0979776688264","34.5704560773882","30.0159673582277","28.6523482782396","25.4724570446527","26.6792583091797","25.6890132513078","26.1553053870651","26.0307845018937","26.9207676882373","24.7604624536965","26.4230260560177","27.1132788087256","25.8131982657112","24.8354571261921","25.123835887516","27.2338235904352","28.3619357177001","",
"Finland","FIN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","25.5513121732031","24.8743533359314","24.1371972373194","24.9034829556605","29.5340082998833","28.1989646998538","25.7210505686773","25.5386843234499","24.7656158300159","28.5349516596566","32.1240752295213","30.3097170777839","28.7012592575287","28.7150276428212","27.1137298915077","27.3190831831058","24.3360502767454","24.4801819363223","24.2521799199718","24.8512649753758","23.6952912850845","22.2188978008953","24.6974593663749","26.7839641573715","28.3925993674861","28.3087601091843","29.402544987902","30.4439250227874","29.5283629662832","28.6354754325696","32.8637809472157","30.5127637801809","30.1644599490861","30.7349636570916","32.3448267173938","36.3058407767462","38.909292815954","39.0314958946288","41.2843281085116","34.0423775908268","37.0500098329462","39.6791886786735","40.3622218795545","39.0762574576279","37.6312851322155","35.9755895640656","36.0880478856922","37.5035903509043","39.7223602378056","39.6852105607317","35.8484813840936",
"Fiji","FJI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","51.9299530415825","57.4404356060606","49.6294233878211","49.0369419508893","43.8955539872971","44.7128532360984","39.4745843880413","42.0625170625171","51.3101536911061","60.3552798614131","67.1565656565657","60.5044074436827","54.8931920805835","59.4251734390486","59.4366091803524","58.8473059294814","58.8611408677022","58.5465270413574","58.432029228193","61.6003775464723","70.5091957562355","69.0430622009569","64.2522198942432","68.7058607722645","70.9211395452899","63.6726190476191","67.966652271063","61.7874671421481","73.9885476884777","59.4340095509138","63.7946267553152","65.1949416829161","64.1753118884376","69.4764709033288","58.4780304692716","52.3519136208438","50.5263680373032","50.9445283068387","55.5237151345358","58.4321804252445","43.4868514442676",
"France","FRA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","12.3798949481146","12.2639094042344","11.9600745088391","12.2315578267549","12.9107483570066","12.3851770432598","12.989882404076","13.1174269920152","13.3892284225505","14.6957264653009","15.4377953507613","15.5272768774252","15.8473227808061","16.8812501740996","21.7254868245712","17.8585358408655","20.2646985459187","20.4024028134951","19.1956743112029","20.3176715803219","22.5200876552228","23.4410816004392","23.8536900863327","22.7035012420985","23.7063490940978","23.6921744937567","20.5045200320159","20.6953876420443","21.0254913722756","22.3436273030054","21.760321808445","21.6487970651412","20.6610532607475","19.1125443145592","20.1659170058998","21.0232025170056","21.2736750818117","22.5103014673064","23.380274814039","23.6843852136939","27.2662714690058","26.6934728903914","25.5409745004028","24.6858645485955","25.4561715567725","26.947655734595","28.16836935943","28.5674990728149","29.2776980294924","25.6269036398058","28.0794912416196","30.369238945981","30.499031981938","30.3993172078638","30.8121120215465","31.1590715564548","30.852605198715","32.0132141063066","32.7242853866575","32.549417775836","29.893784250888",
"Faroe Islands","FRO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8026051699287","49.9545762798613","57.7288024679817","50.9312478406985","48.3578106817543","58.2111541236118","45.5864905481294","52.5923137799911","51.6782333850234","58.3774505085507","54.5783705758546","47.861125273424","47.3353102993801","53.8908498100565","62.6185542942189","56.9840656622137","51.3731421642771","50.3922320927899","45.6988664099365","49.2260999932091","51.6498858210504","50.3666578739119","",
"Micronesia, Fed. Sts.","FSM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","84.3192488262911","","","","","","","","","","","","73.2878168279587","83.6636012495956","88.1423613547743","82.502418067821","78.276918604255","72.617736048678","76.4907297935145","71.7315720287056","76.0286416368792","78.1895719209444","75.8035639013448","77.2409215202694","76.1914924108367","85.9688058033382","86.915763477551","82.123301995224","82.1903581607033","81.471125782929","82.8639242102502","74.0315443422395","78.2314696298365","72.9808297709179","71.063292340621","65.3767313550068","74.1807947956303","64.9623637716797",
"Gabon","GAB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","32.6272095196205","31.6628120291076","30.7683996684865","45.3936620976737","35.9514815816693","37.2972972972973","39.5695264187958","48.0539071856287","49.2455146102841","54.0508644027053","37.988818326521","52.3311132254995","72.2578801843318","57.6660273122284","43.2606941081517","47.9022491349481","46.0992907801418","51.2605042016807","46.9213649851632","37.4030406453615","31.6301703163017","40.6955693187232","39.666919000757","43.542521086435","40.2004883691042","57.2809063645451","54.7043352846356","45.2195072263918","41.7914367793285","41.1980531636091","30.8589411329137","33.2714792537205","33.7932892329726","34.5484230291866","38.2510468214595","35.7476971557854","33.0076558637737","37.2322537068605","48.5684310018904","38.1189481017067","32.6697522310293","29.3633807625275","32.1501818428416","28.3731737105414","26.728381864986","23.9409270825355","28.077592735444","26.6038745775238","26.7991605832374","31.3328452395852","31.4941703485316","28.7540052056817","31.3924675039244","33.2776302665374","28.9994366216762","27.9177729544577","26.0980337724197","24.8419864730712","22.7375212062962","21.9970162214648","22.7494754051999",
"United Kingdom","GBR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","20.9482378652366","20.5109792967466","20.7131395656391","24.7402435300405","31.6085039066487","27.064252246646","29.0871355735805","28.9211191120306","26.6523238355132","26.9678657745317","24.3901985627136","23.114806102161","23.6876284708325","24.7555843480361","27.5507240319819","26.737839376159","25.3981116762651","25.2517634028928","25.1651101977638","26.0104386138334","24.8957193185344","22.6977954090184","23.3594580240118","24.8917980484193","25.7828904073559","25.1584570595433","25.830479010438","25.1841043056525","24.8793470617579","25.3698283059973","26.901775147929","27.3828110291999","26.9247506586376","26.1557021198917","26.366897365049","27.4053053035889","29.3334154972974","27.3830734249293","29.1416680010408","27.8243166872174","30.0642292030431","31.7181878025216","31.1687014009312","31.0808045037936","29.8740194077057","28.7314774815369","29.8585070796048","31.3090714367118","31.8078256790441","31.9222909053986","27.6749905963295",
"Georgia","GEO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8450704225352","46.5753424657534","45.1388888888889","45.3333333333333","31.25","66.2868632707775","71.7501478938092","109.130510916547","42.3267831001806","32.3703450949981","42.142841774792","37.1079349276199","38.0962813343447","39.6669292250666","38.8685585855559","42.3998497854077","46.1776485561822","47.9118105106725","51.2705556368268","56.6545080094852","57.5751156304064","58.0349045080184","48.6478372067163","49.9445503537779","52.8590548183385","55.4259878871574","53.8801319199387","56.8403804138286","57.9065861205245","56.0260631766938","57.5124627100016","61.1970116189904","63.7808751662009","56.5843034569637",
"Ghana","GHA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","35.4430379746835","36.4516129032258","28.4701114488348","27.4545454545455","23.8673139158576","26.7394270122783","19.631093544137","19.9468085106383","20.8235294117647","20.3398300849575","22.7091633466135","20.24","15.2042628774423","16.3953156241074","21.8025751072961","18.4364944160515","16.0435182347533","11.5470751590074","9.6874106547222","11.1615052087024","9.15476523849529","5.32316250378652","2.98203606667361","5.98898053662831","10.7705840827022","13.5893519274271","20.1355904363181","26.1855227882038","24.0621159136831","24.3432537358508","25.850287720007","25.5248032052346","28.7676403692637","36.4152010536918","36.7625168107589","32.9266483481043","40.0927619568381","52.9915470404013","46.7281914893617","49.6267650803215","67.2461725439646","64.8128376940797","54.8729912815685","56.6081030628332","60.3670092258015","61.7222971639139","40.7293250807417","40.8292316808483","44.4847683116359","42.3028725496475","45.901097808525","49.3588453047101","52.808816954646","35.318538506149","35.6046597888565","42.689566310302","36.6837606971498","36.6714901336787","34.5036224628098","39.3752024057911","35.8228205489174",
"Gibraltar","GIB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0724181572223","30.7037499542648","31.0745554062417","29.7859681284314","33.4417832206759","30.5855840665292","26.0732793786276","28.0838451619698","25.8625104644249","24.5253739097006","24.3450726429115","22.8539822206612","26.9239714985538","26.0335303122979","28.9578459669829","30.0182469957935","28.9704244905935","25.1853956687302","25.8162429036857","35.1110728288632","45.5619924587355","47.5700806106153","42.5437861392262","47.2995628903046","43.205362583364","53.3524318878206","53.5369326404056","53.9558237924655","50.0834533856221","50.945854990371","82.4679511856255","56.5913353153077","48.7770160108349","42.2859891512894","37.0871714337101",
"Gambia, The","GMB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","43.5773274224193","47.1898483080513","50.9933527696793","51.0917109458023","40.9088572739789","37.1813100436681","40.7557432432432","42.38109375","43.7154972544234","43.6145978391357","46.3548873228325","47.5171174744616","59.8879743303571","63.2552130474224","63.5984727882557","66.7570311333647","59.6381602422238","62.482250979714","64.7891913152926","53.9166164173161","56.0983198506534","59.2869041517171","58.4532826518349","65.2774202177885","71.582679085085","34.6640272408911","36.8503769782072","36.4379064785144","28.6764609354065","35.5011489922873","29.1557227815931","25.3852955516743","28.565387616061","28.0159364396815","30.5611455661123","25.1084650526988","32.4855663356834","37.765006589094","29.3395166933091","30.1154326166684","29.3397562431418","26.2608870053629","24.6138992810955","26.0312868996824","26.3447001496494","25.780297578409","27.8589908793607","26.482754996429","36.4210353312654","33.341171987228","30.1098918725025","36.5295998849377","41.3826825532006","34.447972394031","36.8892428904528",
"Guinea-Bissau","GNB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","30.1886617874293","34.3119543730551","35.6301588578834","40.726482435313","39.2484272854731","25.9467135612676","27.9353392566475","32.6021772183379","36.0531088630672","41.5264504714246","41.8418944392083","35.7185592681773","41.2851952257542","32.2537233513242","51.2814145555616","57.7095330036596","31.8351051347901","38.9561509416293","51.1681942831072","46.1895163066756","37.0345133536659","37.7911227858649","50.1118857718988","32.7168642223452","34.3093712444114","35.1432632877289","31.8357674369327","39.8831346454432","35.842844499179","42.8164708921049","33.117493502305","26.822983429257","23.3512789903325","24.5918079147058","26.3852204564166","25.1686504090257","27.6005318822362","33.9507886019217","32.7914364005919","35.2225379927921","35.2243216056502","30.9470005093693","25.697779497172","25.8231995734362","31.3856140517168","32.238492837062","31.3041101104292","33.0730442981031","30.7420205283575","35.0846359217546","29.248796493144",
"Equatorial Guinea","GNQ","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6070886820041","36.2071319224003","45.462495885091","39.4636564211627","47.8698671729483","58.9097918026514","39.2820339781206","44.7704306482886","39.239968263518","38.4159100730149","42.2195853462674","41.1879007790367","43.5651530381","44.0311466794075","41.6988305428497","46.4502321900014",
"Greece","GRC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","14.5699018404426","14.1211303570844","14.7584856624421","15.2725669026276","16.7181563245427","17.019077155791","15.6206463560736","15.2281928011814","15.6492597148045","15.5988563495161","15.226998343002","15.1623660318642","16.1877618318556","20.0928616889149","21.2611865534993","21.1813201653327","20.8300195473448","20.6813648162416","19.4838661550505","20.3584321989538","25.2617418285195","25.750868644013","24.642428309578","24.6994050697201","24.0975273314035","24.2541775422096","24.957521861243","24.1942794061096","23.2986556136422","24.8381041157516","25.3497183157727","24.3931472553487","23.9437544083324","22.9781317251753","21.7175127733237","22.6825974636421","23.2092761407221","23.051963485832","25.9716970164923","28.1215193256042","34.6972963924628","33.3512247716626","30.2361415611639","29.6454709237343","29.1903267541014","29.5886337636957","31.676229834167","35.004104285311","35.968146503669","28.7616597798192","29.3991835681341","31.3441899333356","33.3187053259551","32.6692945768832","34.0407294058628","33.1505312250043","32.7317417172708","36.5448563051391","41.1571204563819","41.8586794797791","39.5989190524271",
"Grenada","GRD","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.501392594901","48.8657074560158","58.6472672201639","51.8907405087082","58.7647889738963","70.394091376455","55.0262482673194","76.4163943742009","92.5500100609904","63.4664108755334","58.2108160084883","48.61576076735","45.5215358812404","45.0726252078338","43.5150221202513","45.495077868639","51.0965419461231","",
"Guatemala","GTM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","14.5362221671351","13.4949394905674","13.422525358517","15.9328476401647","18.0894479323723","19.6109373299487","19.134248939383","19.5115239078087","18.4166407947842","17.4303379637599","17.7783613445378","18.6970979443773","18.536144291629","20.2047322043931","25.6650332331182","23.5332839628075","27.5834408822559","26.256729267157","27.2625448139378","25.8511278112268","24.9190856359552","23.6015094881844","18.6876213842247","14.5524844396692","15.1510030079092","12.9840160733461","14.5921194936727","22.2940550458823","21.9362386547453","22.4740972824037","24.8419645279651","21.5676502615202","27.2962596372204","26.0758970457648","24.850947749203","25.4303863115023","22.5828356581591","23.5958431339438","26.2521333421554","27.3555827290684","28.950553509261","42.0054848917618","40.3785347273026","40.8212394697631","42.7954626492149","41.6487980943867","42.572090305199","43.0208467063922","40.0543846004484","33.6728604918074","36.8997282404628","37.9793452571685","36.6923266987792","34.687065356075","33.3389163566937","30.0635456298848","27.6196482241031","27.5743740998868","28.8894606265933","27.9473985651527","24.9453031685316",
"Guam","GUM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6134354743665","46.3435135892407","46.1359524424916","43.7455494896748","49.056158565361","56.6067773481919","57.3851438385573","54.6603148301574","54.9403919983835","59.169341894061","57.6828110161444","60.0296351176144","59.5187165775401","53.26780479393","51.4489069649212","50.291036088475","53.6633663366337","55.7825267127593","57.7515400410678",
"Guyana","GUY","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","56.9568197395476","52.9817953546767","44.8833034111311","46.133421838699","53.5190176699611","57.6551724137931","60.1594650205761","59.7930872325417","55.1468988030468","55.4352186121139","57.0014936519791","54.688884949477","58.7685633238779","68.8895781637717","66.4187702943333","74.9052631578947","91.0043130006162","78.7676713790344","63.0985248875917","69.2255486011613","93.6405835543767","92.3105943838819","70.0829875518672","64.5776566757493","51.358986689177","61.8820512820513","53.2119840189854","90.7625844384868","67.9313718688103","73.5334050455027","79.8595600329228","120.294560642612","149.224662558309","131.046846289155","117.115867970617","112.116602014028","108.71622317812","109.47660608457","107.909676606741","104.550843062155","110.687397263141","106.70271738886","104.421892936582","99.4857936750333","105.16261371892","109.727888738605","","","","","","","","","","","","","","","",
"High income","HIC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","14.6540554569773","14.5355325897056","14.4452439696893","15.9090339584331","19.3140940038621","17.7689510003435","18.6393292053759","18.9425584552604","18.6263931631757","19.9916278940024","21.5941083746778","21.5555398657507","20.8737360322622","20.5059190969292","21.3726613826107","20.8882666889524","19.5330450297058","19.7049136320309","20.0958414921562","20.6499956765925","20.5168380187483","20.3156399005718","19.9365668470374","19.6753686742845","20.4002199766458","21.6849810731902","21.9128858835787","22.765056654246","23.0370431376128","23.327343754748","25.6872922251447","24.9948979313696","24.3800194082754","24.6049740773758","26.0336563221746","27.2753958582899","28.8344694771405","29.4097616543039","30.8909461914118","26.5512878651036","29.0830347498362","31.066603946815","31.101221731032","30.8076373566161","30.8134185642489","29.9637608257579","29.0501739024576","29.9387902474042","30.5141148049196","30.1167989935245","27.3517728578703",
"Hong Kong SAR, China","HKG","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","90.6371562709591","86.6582249338091","80.1956459192481","80.585464333782","72.2640292410234","79.4426550903235","75.9741518578352","84.8303393213573","86.1449812213819","85.4842897948585","85.1542296015892","76.4442926768696","79.1080891426912","81.8416596104996","77.8075782935732","78.7621128633859","76.8285028109819","84.5701895502553","88.3389090521869","89.2618664661361","92.0514120453053","84.3044820285197","92.2620937863872","95.9544566246298","93.8805154461255","95.6019031276811","102.356815360843","111.207185094276","106.866359275232","108.731159971698","112.532781348227","117.466331322092","113.61145422713","118.135402673374","130.689647776688","123.169251866549","118.398814929615","110.298576380235","107.553738648435","121.62256327285","118.07928292341","123.919694205301","141.678675928188","159.065157420675","165.236292821103","174.023498171751","175.737056233629","183.24162936526","170.262498907636","199.447963556362","209.002290080282","214.71896493916","221.009958822525","212.885458218013","193.508347649149","184.733970490331","187.909305312809","188.573883494837","176.120806029755","174.920923506325",
"Honduras","HND","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","23.0299419037688","21.9258843346435","22.0760799484204","24.7196489517309","24.7483588621444","26.8160817851175","30.0754614055823","30.5467313158335","31.617192331478","30.8682611625553","34.1078838174274","30.5061559507524","28.2067265384014","33.0958922244324","44.0792653455776","39.6797153024911","38.1676572020644","39.263256641607","39.8702534523806","41.742489316795","45.2485991384822","41.7500652596233","30.3209449189961","31.9129682961605","34.3483547649974","32.7095054064896","30.155060699267","27.516540678965","30.9030945840021","35.7803362390794","39.2920137648051","40.7977423726367","42.8478473041468","47.5773544990343","55.8043255742804","54.0137547215984","60.6914429643047","61.8457115128153","64.2539103994588","67.1971456624257","66.4199815853478","64.5613715073255","65.2668723958051","68.154249680362","77.0387752890733","77.4839263031749","77.0771930504925","81.5616233786251","84.4236785054621","57.3747551991386","63.6829320449336","70.9592159217832","70.2854169866486","68.3645589279634","65.4124425546899","62.097647897982","57.1016121691742","58.7192562426045","62.0963456541272","58.1090770358375","50.524829034906",
"Heavily indebted poor countries (HIPC)","HPC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","23.058011914527","23.2081448445926","22.6725763636082","23.760870979457","24.0988325520132","23.1478405514727","24.0083552060156","28.3433987751798","28.0711268907834","26.9220838495094","26.6888293964502","27.0679195514089","","","","","","","","","","24.7819903813903","25.1277051150957","25.8379950030258","26.7427927589684","28.5769736179693","28.9941018121174","31.1882805502834","30.7673746597677","30.521924375175","29.9008109345282","30.2779008207637","29.7506357027004","30.6331457467066","30.470148085169","31.8011890084165","32.247916480271","32.8473276657082","34.4018524723983","32.2625149536291","34.92417383442","36.2603498366233","33.4319443205151","35.9127227581724","36.2975760461403","37.0822230950548","35.4542781205268","34.3967249303606","33.5766423014232","31.9677632737817","30.1730760208088","30.7819294818324","30.1111503972203","26.1802687768967",
"Croatia","HRV","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3737547131887","36.644860056041","43.7335307517646","35.7703564152865","36.0624576057546","39.4687667725667","42.2725888986067","45.2863002953813","45.9590833713067","45.1093032801191","45.1225039433022","46.0686027557228","45.9566872653994","46.3128834673621","37.9840594979184","37.4752635303802","40.0679041873139","40.6562552248519","41.8569253392332","43.1575879921015","45.572273241567","45.870412397205","48.6332796695863","50.3420062495264","51.0561687422289","48.7828213932549",
"Haiti","HTI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.476226954787","27.547713401854","34.5046707191297","29.4960446976821","24.9661770390414","37.9069165011657","24.7129134203198","28.7142552024301","28.8957489227603","26.4415064992779","26.6203152531073","29.6993675455569","20.0597789706391","20.78739723119","20.6339097708692","29.3565054352251","25.8745765140315","25.7916344484762","28.485750693016","25.0397206720395","27.2173004404068","24.1803840064115","36.1515822956548","32.2501291316549","30.6031478417748","29.8109243097275","31.3970376188689","30.2764988367696","33.5401079319703","34.6869902703326","36.4481561015822","37.4478782047047","29.7628848779504",
"Hungary","HUN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5932733748206","27.8266757399627","30.3692583705373","31.0594574208372","39.196224849794","41.4094173164446","46.9432999492901","54.4997145406537","58.3821193918374","70.5487114580459","66.167747926773","60.1831355869059","60.2730161806239","63.8716417736553","65.283158907589","75.2048800412304","77.6560601533286","79.1199898277019","70.7513672510192","76.3253966576999","80.3228372652111","79.7425913673811","78.9072105997941","81.2451251640741","79.7709515851938","77.9832510384225","79.2956261668863","79.4947050218614","79.4602867499491","77.7783538419711",
"IBRD only","IBD","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","8.82065320242663","8.24916625756883","7.20464353212169","7.8223200971686","7.55837968346841","7.16559507609242","8.03088100323864","7.59740038028855","7.61582873727735","7.23239284164519","7.69565562572147","7.71943346782423","7.91514201230723","8.78958107043088","11.3424771622666","11.4227713186528","10.5711270292241","10.6362125051732","10.8731979771194","11.7263673807499","12.9622856432085","13.9439957910366","13.8814727960593","13.2135012850634","13.3472784762966","14.368541291481","13.4326588189824","14.2401678999457","16.6985190826846","16.6076698308552","15.9955973741694","16.1495943525643","20.6925429393669","21.2839360921166","20.2192175577797","20.8391349788545","20.4918516060304","21.0279758105728","21.16855027793","21.2109374497126","23.4614540701567","23.4634809799359","24.056747555501","26.3585758455023","28.8152420319715","28.8463399340789","28.7756242888286","28.3391933553664","28.7166220431688","24.5839164391434","26.3818430536814","27.5755783843858","27.1435694815778","26.5789373896412","26.0309101920558","24.0870519243443","23.3235299972252","24.1690540312437","25.3196327575487","24.1410027762296","22.6304686840867",
